"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"ATG3","Q9NT62",93910.96094,130549.24534,"nonmito",""
"ATG4B","Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6",27595.0598966667,26275.717188,"nonmito",""
"ATG5","Q9H1Y0",56174.9283866667,43732.557032,"nonmito",""
"ATG7","O95352",41075.06901,33138.771486,"nonmito",""
"ATG9A","Q7Z3C6",31352.6015633333,28392.747658,"nonmito",""
"ATIC","P31939",190314.583333333,219591.25,"nonmito",""
"ATL1","Q8WXF7;Q8WXF7-2",23597.5156266667,26602.951564,"nonmito",""
"ATL2","Q8NHH9;Q8NHH9-3;Q8NHH9-5",16582.8404933333,16075.127148,"nonmito",""
"ATL3","Q6DD88",224451.979166667,205262.96876,"nonmito",""
"ATOX1","O00244",100312.265623333,101869.507828,"nonmito",""
"ATP11B","Q9Y2G3",26307.0859366667,23950.19258,"nonmito",""
"ATP11C","Q8NB49-3",29824.2063833333,28957.735938,"nonmito",""
"ATP13A1","Q9HD20;Q9HD20-2",32375.8971333333,48882.567968,"nonmito",""
"ATP13A3","Q9H7F0",8844.57226566667,16701.3525378,"nonmito",""
"ATP1A1","P05023;P05023-4",172760.765633333,163354.40002,"nonmito",""
"ATP1B1","P05026;P05026-2",74649.5286466667,35857.402346,"nonmito",""
"ATP1B3","P54709",204888.760433333,247806.53124,"nonmito",""
"ATP2A2","P16615",183718.812533333,201858.70002,"nonmito",""
"ATP2B1","P20020;P20020-1;P20020-4;P20020-6",76999.99219,96939.475006,"nonmito",""
"ATP2B4","P23634;P23634-6;P23634-7;P23634-8",156626.3177,215632.6094,"nonmito",""
"ATP2C1","P98194-3;P98194-4",24815.9381533333,46281.3625,"nonmito",""
"ATP5F1A","P25705",735765.75,833188.9625,"mito","CV"
"ATP5F1B","P06576",1024259,1147151.35,"mito","CV"
"ATP5F1C","P36542;P36542-2",286557.260466667,293258.91252,"mito","CV"
"ATP5F1D","P30049",106725.718746667,116069.9422,"mito","CV"
"ATP5IF1","Q9UII2",45557.15365,55218.846094,"mito","CV"
"ATP5MD","Q96IX5",51552.91276,70872.841406,"mito","CV"
"ATP5ME","P56385",14285.0556666667,40499.367188,"mito","CV"
"ATP5MF","P56134;P56134-3",509309.875,528209.0625,"mito","CV"
"ATP5MG","O75964",121026.591166667,138362.62346,"mito","CV"
"ATP5PB","P24539",33749.33789,45519.19336,"mito","CV"
"ATP5PD","O75947",36109.35612,53327.903126,"mito","CV"
"ATP5PO","P48047",129496.083333333,168494.82502,"mito","CV"
"ATP6AP1","Q15904",34004.8450533333,67286.938284,"nonmito",""
"ATP6AP2","O75787;O75787-2",12923.53646,25462.132816,"nonmito",""
"ATP6V0A1","Q93050;Q93050-1;Q93050-3",21925.9466133333,55660.578128,"nonmito",""
"ATP6V0A2","Q9Y487",30380.4414066667,28689.135158,"nonmito",""
"ATP6V0D1","P61421",72496.17318,149413.05314,"nonmito",""
"ATP6V1A","P38606;P38606-2",132844.007833333,169096.35314,"nonmito",""
"ATP6V1B2","P21281",140265.463566667,208480.21564,"nonmito",""
"ATP6V1C1","P21283",26384.24349,43817.932814,"nonmito",""
"ATP6V1D","Q9Y5K8",47879.6718766667,52791.06953,"nonmito",""
"ATP6V1E1","P36543",71544.50521,103584.849998,"nonmito",""
"ATP6V1F","Q16864;Q16864-2",40983.9049466667,56608.029688,"nonmito",""
"ATP6V1G1","O75348",11346.0758476667,66651.98047,"nonmito",""
"ATP6V1H","Q9UI12;Q9UI12-2",45285.7955766667,53388.233596,"nonmito",""
"ATP8B2","P98198;P98198-3",8641.20865866667,7483.6319336,"nonmito",""
"ATP9A","O75110",45063.3216166667,57342.222656,"nonmito",""
"ATPAF2","Q8N5M1",14271.03646,12725.193556,"mito",""
"ATRN","O75882",17074.66862,17525.827344,"nonmito",""
"ATRX","P46100;P46100-3",12388.6328133333,11119.2023426,"nonmito",""
"ATXN10","Q9UBB4",74769.6770833333,72017.521094,"nonmito",""
"ATXN2","Q99700;Q99700-4",23608.3828133333,34278.439842,"nonmito",""
"ATXN2L","Q8WWM7;Q8WWM7-2;Q8WWM7-3;Q8WWM7-4;Q8WWM7-5;Q8WWM7-6;Q8WWM7-8;Q8WWM7-9",49592.7864566667,54547.267968,"nonmito",""
"ATXN3","P54252;P54252-1;P54252-4",16200.5950533333,13884.776564,"nonmito",""
"AUP1","Q9Y679",33823.13802,42025.554688,"nonmito",""
"AVL9","Q8NBF6;Q8NBF6-2",14653.61393,19838.926956,"nonmito",""
"AXL","P30530",25548.30013,37128.625,"nonmito",""
"B2M","P61769",47005.44271,56397.492968,"nonmito",""
"B3GALT6","Q96L58",24823.7519533333,33664.378514,"nonmito",""
"B3GAT3","O94766;O94766-2",25694.7565133333,49634.299218,"nonmito",""
"B4GALT7","Q9UBV7",44042.5885433333,40619.97344,"nonmito",""
"B4GAT1","O43505",20091.1217466667,24181.135936,"nonmito",""
"BABAM1","Q9NWV8",31937.19792,35109.339064,"nonmito",""
"BABAM2","Q9NXR7;Q9NXR7-1;Q9NXR7-3;Q9NXR7-4",66763.4908833333,50803.014842,"nonmito",""
"BAG2","O95816",116285.4323,147042.66408,"nonmito",""
"BAG3","O95817",17570.1002633333,47783.02344,"nonmito",""
"BAG5","Q9UL15;Q9UL15-2",23382.5208333333,19600.432424,"nonmito",""
"BAG6","P46379;P46379-2;P46379-3",47465.1901033333,58437.96797,"nonmito",""
"BAIAP2","Q9UQB8;Q9UQB8-2;Q9UQB8-3;Q9UQB8-4;Q9UQB8-5;Q9UQB8-6",31050.67448,43046.95703,"nonmito",""
"BANF1","O75531",162843.890633333,149738.95314,"nonmito",""
"BASP1","P80723",34504.1399733333,60319.745314,"nonmito",""
"BAX","Q07812;Q07812-2;Q07812-8",185470.4688,186224.36878,"mito",""
"BAZ1B","Q9UIG0;Q9UIG0-2",30969.15039,21252.143358,"nonmito",""
"BBS7","Q8IWZ6;Q8IWZ6-2",21225.46517,13250.0681632,"nonmito",""
"BCAP29","Q9UHQ4;Q9UHQ4-2",23772.8470066667,27674.976952,"nonmito",""
"BCAP31","P51572;P51572-2",100411.19531,153218.328156,"nonmito",""
"BCAR1","P56945;P56945-3",27851.5260433333,59234.628908,"nonmito",""
"BCAR3","O75815",16141.2366533333,21712.898632,"nonmito",""
"BCAS3","Q9H6U6;Q9H6U6-2;Q9H6U6-3;Q9H6U6-7;Q9H6U6-8",21843.2239566667,19266.533398,"nonmito",""
"BCAT1","P54687",195178.015633333,112763.967976,"nonmito",""
"BCAT2","O15382",26510.9056,20597.609764,"mito",""
"BCCIP","Q9P287",46967.05599,36370.03047,"nonmito",""
"BCKDHA","P12694",56203.9466133333,49666.930468,"mito",""
"BCKDHB","P21953",63106.23698,32635.956248,"mito",""
"BCKDK","O14874;O14874-2;O14874-3",13407.0442733333,17997.499612,"mito",""
"BCL10","O95999",21503.1484366667,44532.681252,"nonmito",""
"BCL2L1","Q07817;Q07817-3",88159.5208366667,129020.634406,"mito",""
"BCL2L13","Q9BXK5",48872.7838533333,56856.177344,"mito",""
"BCL2L2","Q92843-2",136168.703133333,102317.037492,"mito",""
"BCL7B","Q9BQE9;Q9BQE9-4",24963.7734366667,24369.561328,"nonmito",""
"BCLAF1","Q9NYF8;Q9NYF8-2",38362.42969,37270.646094,"nonmito",""
"BCR","P11274;P11274-2",22938.92513,21344.94082,"nonmito",""
"BCS1L","Q9Y276",17622.9541033333,24551.570314,"mito",""
"BDH2","Q9BUT1",102092.53907,55541.426564,"nonmito",""
"BECN1","Q14457",9252.564127,9809.7056638,"nonmito",""
"BET1","O15155",34208.5104166667,28488.98047,"nonmito",""
"BET1L","Q9NYM9",18125.28906,15836.8267586,"nonmito",""
"BGN","P21810",61159.4726566667,37846.290236,"nonmito",""
"BICC1","Q9H694",29123.9472666667,15869.039454,"nonmito",""
"BICD2","Q8TD16;Q8TD16-2",13165.20931,16668.5466816,"nonmito",""
"BID","P55957;P55957-2",28671.6816433333,44413.835936,"mito",""
"BIN1","O00499;O00499-11;O00499-2;O00499-6",35914.40625,35210.663282,"nonmito",""
"BIN3","Q9NQY0",30623.8203133333,36114.997656,"nonmito",""
"BIRC2","Q13490;Q13490-2",16158.6865233333,11106.6211908,"nonmito",""
"BIRC6","Q9NR09",16000.57715,13449.712306,"nonmito",""
"BLMH","Q13867",120954.841133333,76956.60469,"nonmito",""
"BLOC1S3","Q6QNY0",25674.5833333333,45484.866408,"nonmito",""
"BLOC1S4","Q9NUP1",27854.1250033333,25729.582032,"nonmito",""
"BLVRA","P53004",116046.140633333,185552.5219,"nonmito",""
"BLVRB","P30043",156377.760433333,175955.4625,"nonmito",""
"BMI1","P35226",8539.506022,13824.8503904,"nonmito",""
"BMP2K","Q9NSY1",26801.2057266667,36520.144922,"nonmito",""
"BMPER","Q8N8U9",23616.15755,46646.316798,"nonmito",""
"BMS1","Q14692",17759.7773466667,13925.416798,"nonmito",""
"BNIP2","Q12982;Q12982-2",27272.1764333333,36747.43242,"nonmito",""
"BNIP3L","O60238;O60238-2",15714.7968766667,19525.651368,"mito",""
"BOD1L1","Q8NFC6",23925.9199233333,17896.419336,"nonmito",""
"BOLA2","Q9H3K6",60705.46875,57257.9,"nonmito",""
"BOP1","Q14137",29849.8593733333,34147.46719,"nonmito",""
"BORCS5","Q969J3",12046.86556,12269.5972646,"nonmito",""
"BPGM","P07738",49098.6523433333,26300.942774,"nonmito",""
"BPHL","Q86WA6;Q86WA6-2",30404.1888066667,25593.776954,"mito",""
"BPNT1","O95861",73276.1510433333,63985.635938,"nonmito",""
"BPNT2","Q9NX62",54286.4987,58096.886718,"nonmito",""
"BRAT1","Q6PJG6",12743.6569033333,10374.5487304,"nonmito",""
"BRCC3","P46736;P46736-2;P46736-3",69550.95573,58554.688284,"nonmito",""
"BRD1","O95696;O95696-2",38982.8020833333,26600.57305,"nonmito",""
"BRD4","O60885",16347.32129,16768.66133,"nonmito",""
"BRIX1","Q8TDN6",27244.6041666667,28267.283594,"nonmito",""
"BROX","Q5VW32",67905.3099,58357.611718,"nonmito",""
"BSCL2","Q96G97;Q96G97-3;Q96G97-4",24448.2057333333,22909.01621,"nonmito",""
"BSDC1","Q9NW68;Q9NW68-2;Q9NW68-3;Q9NW68-7",12516.7015,23116.990234,"nonmito",""
"BSG","P35613;P35613-2",308469.843766667,367343.44378,"nonmito",""
"BST1","Q10588",388955.072966667,59614.666406,"nonmito",""
"BTAF1","O14981",22215.7623666667,15065.431642,"nonmito",""
"BTF3","P20290",46846.2330733333,68976.139064,"nonmito",""
"BTF3L4","Q96K17",51482.38021,40107.404296,"nonmito",""
"BTN2A1","Q7KYR7;Q7KYR7-1",29020.9303366667,26860.295704,"nonmito",""
"BUB3","O43684;O43684-2",140654.8646,138318.76564,"nonmito",""
"BUD31","P41223",42613.3919266667,27675.495312,"nonmito",""
"BYSL","Q13895",41442.5221366667,46655.421874,"nonmito",""
"BZW1","Q7L1Q6;Q7L1Q6-3;Q7L1Q6-4",191536.588533333,176794.99686,"nonmito",""
"BZW2","Q9Y6E2",66599.25391,89529.23126,"nonmito",""
"C11orf54","Q9H0W9;Q9H0W9-2",117380.713533333,57589.744142,"nonmito",""
"C11orf68","Q9H3H3;Q9H3H3-1;Q9H3H3-3",68015.53646,116448.19534,"nonmito",""
"C11orf98","E9PRG8",37473.2395833333,45916.516406,"nonmito",""
"C17orf75","Q9HAS0",25305.4069033333,21313.008594,"nonmito",""
"C1GALT1","Q9NS00",48302.7330766667,56321.312502,"nonmito",""
"C1GALT1C1","Q96EU7",9863.63346333333,11082.8567368,"nonmito",""
"C1orf198","Q9H425",62309.7838566667,65844.710556,"nonmito",""
"C1QBP","Q07021",137970.244833333,175005.46876,"mito",""
"C20orf27","Q9GZN8;Q9GZN8-2",70523.2968766667,94880.906258,"nonmito",""
"C2CD5","Q86YS7-2;Q86YS7-3;Q86YS7-4",30377.2304666667,23211.172656,"nonmito",""
"C4A","P0C0L4;P0C0L4-2",43278.0963566667,89599.79219,"nonmito",""
"C6orf47","O95873",164531.9844,185203.57188,"nonmito",""
"C7orf25","Q9BPX7;Q9BPX7-2",26383.00065,21864.494922,"nonmito",""
"C7orf50","Q9BRJ6",40023.7434866667,40261.209766,"nonmito",""
"C8orf82","Q6P1X6",26260.5572933333,23811.217188,"mito",""
"C9orf64","Q5T6V5",75954.0572933333,55761.647656,"nonmito",""
"C9orf78","Q9NZ63",15440.26758,17445.599414,"nonmito",""
"CAB39","Q9Y376",41385.9153633333,39889.953516,"nonmito",""
"CACNA2D1","P54289;P54289-4;P54289-5",61921.8203133333,46894.16172,"nonmito",""
"CACYBP","Q9HB71",116299.177066667,152611.87032,"nonmito",""
"CAD","P27708",90027.2395866667,87315.318752,"nonmito",""
"CALCOCO1","Q9P1Z2;Q9P1Z2-2;Q9P1Z2-3",35141.7096333333,33551.215628,"nonmito",""
"CALCOCO2","Q13137;Q13137-2;Q13137-3;Q13137-4",34760.0136733333,45403.95547,"nonmito",""
"CALD1","Q05682-5",211089.880233333,200352.3719,"nonmito",""
"CALD1","Q05682;Q05682-2;Q05682-6",676758.916666667,734447.76876,"nonmito",""
"CALHM2","Q9HA72",28251.84961,13311.742092,"nonmito",""
"CALML3","P27482",259259.135433333,288160.90938,"nonmito",""
"CALR","P27797",1871559.04166667,1840964.35,"nonmito",""
"CALU","O43852-2;O43852-4",111876.919266667,97192.946902,"nonmito",""
"CALU","O43852;O43852-3",628099.604166667,724858.775,"nonmito",""
"CAMK1","Q14012",16943.21452,16040.832228,"nonmito",""
"CAMK2D","Q13557;Q13557-10;Q13557-11;Q13557-6;Q13557-8",162709.536466667,195433.60002,"nonmito",""
"CAMK2G","Q13555-11;Q13555-5;Q13555-6",32142.3919266667,37694.773438,"nonmito",""
"CAMKK2","Q96RR4;Q96RR4-2;Q96RR4-3;Q96RR4-4;Q96RR4-5;Q96RR4-6;Q96RR4-7",16859.7291666667,15347.518556,"nonmito",""
"CAMSAP2","Q08AD1;Q08AD1-2;Q08AD1-3",13970.4163433333,14896.033398,"nonmito",""
"CAND1","Q86VP6",288139.468766667,186029.49376,"nonmito",""
"CANT1","Q8WVQ1;Q8WVQ1-3",29250.2526033333,28001.804298,"nonmito",""
"CANX","P27824;P27824-2",475342.052133333,501049.14378,"nonmito",""
"CAP1","Q01518",521387.5521,511076.64376,"nonmito",""
"CAP2","P40123",119492.781233333,149995.525,"nonmito",""
"CAPG","P40121",288853.322933333,284278.31878,"nonmito",""
"CAPN1","P07384",340092.093766667,357396.81878,"nonmito",""
"CAPN2","P17655",450953.510433333,553236.81252,"nonmito",""
"CAPN5","O15484",30352.58854,20276.632812,"nonmito",""
"CAPN7","Q9Y6W3",35758.98828,22032.141016,"nonmito",""
"CAPNS1","P04632",607173.354166667,811806.2,"nonmito",""
"CAPRIN1","Q14444;Q14444-2",70602.4375,81774.792192,"nonmito",""
"CAPZA1","P52907",350106.520833333,353294.58126,"nonmito",""
"CAPZA2","P47755",452172.822966667,415850.93752,"nonmito",""
"CAPZB","P47756-2",258770.0052,404095.69378,"nonmito",""
"CARD19","Q96LW7-2",16957.20052,16036.916992,"nonmito",""
"CARHSP1","Q9Y2V2",106950.830726667,108630.807036,"nonmito",""
"CARM1","Q86X55;Q86X55-1",78901.8880233333,79315.714064,"nonmito",""
"CARNMT1","Q8N4J0",35064.4895833333,48292.759374,"nonmito",""
"CARS1","P49589-3",176562.625033333,129720.953138,"nonmito",""
"CARS2","Q9HA77",33288.1757833333,55777.805468,"mito",""
"CASK","O14936;O14936-3",30418.4003933333,21553.640038,"nonmito",""
"CASP14","P31944",54681.44401,43491.239452,"nonmito",""
"CASP3","P42574",93204.42972,83574.466406,"mito",""
"CASP4","P49662;P49662-2",20319.06836,12810.9334,"nonmito",""
"CASP6","P55212",21668.3802066667,23288.90586,"nonmito",""
"CASP7","P55210;P55210-3",50213.8411466667,31865.074218,"nonmito",""
"CASP8","Q14790-9",158455.500033333,135693.52814,"mito",""
"CAST","P20810-6",50027.2018266667,105356.585936,"nonmito",""
"CASTOR2","A6NHX0",18513.5110666667,17716.101172,"nonmito",""
"CAT","P04040",56901.08203,86702.24767,"mito",""
"CAV1","Q03135",494103.406266667,995455.8376,"nonmito",""
"CAV2","P51636",111602.221363333,193465.11876,"nonmito",""
"CAVIN1","Q6NZI2",443372.208333333,715782.1,"nonmito",""
"CAVIN2","O95810",37611.0807333333,57881.1093806,"nonmito",""
"CAVIN3","Q969G5",76501.6302066667,144977.682822,"nonmito",""
"CBFB","Q13951",77143.34375,92365.025012,"nonmito",""
"CBL","P22681",25421.53255,35906.26367,"nonmito",""
"CBLB","Q13191",24195.41146,28557.597656,"nonmito",""
"CBR1","P16152",442861.656266667,455727.16252,"nonmito",""
"CBR3","O75828",88835.1223966667,74044.81172,"mito",""
"CBX1","P83916",45310.85417,32615.95039,"nonmito",""
"CBX3","Q13185",45040.45052,50553.595314,"nonmito",""
"CBX5","P45973",22599.33594,23091.550782,"nonmito",""
"CC2D1A","Q6P1N0",31273.3704433333,29713.485548,"nonmito",""
"CC2D1B","Q5T0F9-2",58869.3815133333,86492.428126,"nonmito",""
"CCAR1","Q8IX12;Q8IX12-2",39761.9648433333,38307.006252,"nonmito",""
"CCAR2","Q8N163",69061.7395833333,60619.40547,"nonmito",""
"CCDC124","Q96CT7",37259.8541666667,66786.256252,"nonmito",""
"CCDC22","O60826",41995.94922,47330.360156,"nonmito",""
"CCDC25","Q86WR0",25486.6822933333,22151.526172,"nonmito",""
"CCDC43","Q96MW1",37470.5104166667,32535.034376,"nonmito",""
"CCDC50","Q8IVM0",21539.8580733333,43404.338674,"nonmito",""
"CCDC6","Q16204",40961.7851566667,54258.8375,"nonmito",""
"CCDC80","Q76M96;Q76M96-2",39603.6718733333,18713.3157216,"nonmito",""
"CCDC86","Q9H6F5",31960.0123733333,36584.107034,"nonmito",""
"CCDC88A","Q3V6T2;Q3V6T2-2",11808.9645166667,14902.871483,"nonmito",""
"CCDC9","Q9Y3X0",28517.6087233333,26026.84219,"nonmito",""
"CCDC93","Q567U6",28402.37956,28432.216016,"nonmito",""
"CCDC9B","Q6ZUT6;Q6ZUT6-4",9204.487632,11762.4337896,"nonmito",""
"CCM2","Q9BSQ5;Q9BSQ5-2",16800.74414,15589.955858,"nonmito",""
"CCN1","O00622",28981.10677,51320.18672,"nonmito",""
"CCN2","P29279",188173.505233333,94658.47579,"nonmito",""
"CCND1","P24385",29208.7454433333,55647.19297,"nonmito",""
"CCNDBP1","O95273;O95273-2",22634.6393233333,19679.17207,"nonmito",""
"CCNH","P51946",30247.9615866667,23051.760158,"nonmito",""
"CCNK","O75909;O75909-4",50550.5156266667,44726.183594,"nonmito",""
"CCNY","Q8ND76",53348.8099,31876.377734,"nonmito",""
"CCPG1","Q9ULG6;Q9ULG6-2;Q9ULG6-5",14001.61556,17214.54082,"nonmito",""
"CCS","O14618",69954.03646,58344.315626,"nonmito",""
"CCT2","P78371",206989.083333333,217010.37812,"nonmito",""
"CCT3","P49368",317501.3125,355990.53128,"nonmito",""
"CCT4","P50991",324151.9688,310276.60002,"nonmito",""
"CCT5","P48643",196928.645866667,209224.30312,"nonmito",""
"CCT6A","P40227",316229.312533333,319670.83754,"nonmito",""
"CCT7","Q99832",218441.3854,217651.80626,"nonmito",""
"CCT8","P50990",380623.343766667,422109.51254,"nonmito",""
"CD109","Q6YHK3",15648.2161466667,28557.88906,"nonmito",""
"CD151","P48509",194793.875,231705.27502,"nonmito",""
"CD248","Q9HCU0",58257.5143266667,75577.015626,"nonmito",""
"CD276","Q5ZPR3;Q5ZPR3-4",60631.9648433333,71251.057814,"nonmito",""
"CD2AP","Q9Y5K6",20558.88802,29308.268362,"nonmito",""
"CD2BP2","O95400",26169.34896,30026.54453,"nonmito",""
"CD44","P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8",520458.750033333,986782.1375,"nonmito",""
"CD46","P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7",31783.6477833333,37519.417578,"nonmito",""
"CD47","Q08722;Q08722-2;Q08722-3;Q08722-4",192774.135433333,213305.0094,"nonmito",""
"CD55","P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7",47921.9270833333,42078.974218,"nonmito",""
"CD59","P13987;P13987-2",842767.395833333,952304.425,"nonmito",""
"CD63","P08962;P08962-2;P08962-3",368579.104166667,1461963.1125,"nonmito",""
"CD81","P60033",508228.8646,419500.39378,"nonmito",""
"CD9","P21926",49083.9140633333,72095.681248,"nonmito",""
"CDC123","O75794",28350.2884133333,28210.453126,"nonmito",""
"CDC16","Q13042;Q13042-2;Q13042-3",35204.0130233333,25446.766408,"nonmito",""
"CDC23","Q9UJX2",22384.1738266667,16318.408398,"nonmito",""
"CDC27","P30260;P30260-2",12573.2832,12221.595704,"nonmito",""
"CDC34","P49427",33312.9335933333,34626.992188,"nonmito",""
"CDC37","Q16543",142629.640633333,159782.8375,"nonmito",""
"CDC40","O60508",26768.5325533333,19204.06914,"nonmito",""
"CDC42","P60953",742053.291666667,527415.05626,"nonmito",""
"CDC42BPA","Q5VT25;Q5VT25-2;Q5VT25-4;Q5VT25-5;Q5VT25-6",35303.4987,25472.35742,"nonmito",""
"CDC42BPB","Q9Y5S2",43535.9348966667,27939.232424,"nonmito",""
"CDC42EP1","Q00587;Q00587-2",50807.4453133333,46316.439844,"nonmito",""
"CDC42EP2","O14613",107866.192706667,90768.49062,"nonmito",""
"CDC42EP3","Q9UKI2",90164.9192733333,87915.523444,"nonmito",""
"CDC42EP4","Q9H3Q1",13951.5081366667,16589.5486346,"nonmito",""
"CDC5L","Q99459",38770.1145833333,38432.325782,"nonmito",""
"CDC73","Q6P1J9",17547.0533866667,25481.039454,"nonmito",""
"CDH11","P55287",22000.98047,16708.492186,"nonmito",""
"CDH13","P55290;P55290-4",53387.7656266667,31271.670702,"nonmito",""
"CDH2","P19022;P19022-2",45717.9348966667,37132.09414,"nonmito",""
"CDIPT","O14735",95419.0807233333,82241.269528,"nonmito",""
"CDK1","P06493",43202,43632.770314,"nonmito",""
"CDK11B","P21127;P21127-2;P21127-3;P21127-6;P21127-8;P21127-9",37316.2265666667,27744.280078,"nonmito",""
"CDK17","Q00537;Q00537-2",30622.8476566667,25659.278906,"nonmito",""
"CDK2","P24941;P24941-2",27093.8964833333,24907.37617,"nonmito",""
"CDK4","P11802",40580.74349,53549.87578,"nonmito",""
"CDK5","Q00535",28426.4720033333,27542.939842,"nonmito",""
"CDK5RAP3","Q96JB5",76444.2578133333,60166.370312,"nonmito",""
"CDK6","Q00534",34564.6471366667,25821.491406,"nonmito",""
"CDK7","P50613",42752.1171866667,37690.671486,"nonmito",""
"CDK9","P50750;P50750-2",25561.90104,22693.354688,"nonmito",""
"CDKAL1","Q5VV42;Q5VV42-2",23382.38151,17905.214648,"nonmito",""
"CDKN1A","P38936",21846.3164066667,65759.56875,"nonmito",""
"CDKN2AIP","Q9NXV6",13763.82194,11347.2402334,"nonmito",""
"CDR2","Q01850",10869.0602233333,11509.9435536,"nonmito",""
"CDR2L","Q86X02",19788.3082666667,21272.321876,"nonmito",""
"CDS2","O95674",38445.42448,32247.400002,"nonmito",""
"CDV3","Q9UKY7",18594.3144533333,45891.089062,"nonmito",""
"CEBPZ","Q03701",27690.5462233333,29870.92539,"nonmito",""
"CELF1","Q92879-4",29461.93164,33546.261718,"nonmito",""
"CELF2","O95319;O95319-2;O95319-3;O95319-4;O95319-5",29100.8164066667,30814.078514,"nonmito",""
"CEMIP","Q8WUJ3",35137.8216133333,65782.650008,"nonmito",""
"CEMIP2","Q9UHN6",16340.3701166667,18180.27285,"nonmito",""
"CENPB","P07199",19252.4856766667,13164.298048,"nonmito",""
"CENPE","Q02224;Q02224-3",70334.8789033333,17154.6303708,"nonmito",""
"CEP170","Q5SW79",43609.6289066667,47246.430858,"nonmito",""
"CEP41","Q9BYV8",12948.29655,12815.02598,"nonmito",""
"CEP44","Q9C0F1;Q9C0F1-2",48117.3776033333,30481.904686,"nonmito",""
"CEP55","Q53EZ4;Q53EZ4-2",108536.23698,121185.429698,"nonmito",""
"CEP97","Q8IW35;Q8IW35-2",85541.0130233333,85392.851562,"nonmito",""
"CEPT1","Q9Y6K0",68040.7955766667,73694.828128,"nonmito",""
"CERCAM","Q5T4B2;Q5T4B2-2",73006.0729166667,65291.651564,"nonmito",""
"CERS2","Q96G23",50917.7031266667,65046.073438,"nonmito",""
"CERS5","Q8N5B7;Q8N5B7-2",15976.70182,13210.296486,"nonmito",""
"CERT1","Q9Y5P4;Q9Y5P4-2;Q9Y5P4-3",22657.09961,25729.891408,"nonmito",""
"CES2","O00748;O00748-4",20932.56836,32511.085938,"nonmito",""
"CETN2","P41208",22411.0026033333,16022.955858,"nonmito",""
"CFAP20","Q9Y6A4",48625.7721366667,50776.483594,"nonmito",""
"CFDP1","Q9UEE9",49883.4010433333,61517.10547,"nonmito",""
"CFL1","P23528",1242263.58333333,1066404.6,"nonmito",""
"CFL2","Q9Y281;Q9Y281-3",169105.911466667,198798.09376,"nonmito",""
"CGGBP1","Q9UFW8",15088.06901,12494.897072,"nonmito",""
"CHAMP1","Q96JM3",18708.96094,12482.1052734,"nonmito",""
"CHCHD3","Q9NX63",30607.08203,44306.804688,"mito",""
"CHD1L","Q86WJ1;Q86WJ1-2",33582.9908866667,18445.273046,"nonmito",""
"CHD2","O14647;O14647-2",31808.5598966667,27633.270706,"nonmito",""
"CHD4","Q14839;Q14839-2",33628.2708333333,30548.270704,"nonmito",""
"CHERP","Q8IWX8",22723.3001266667,25140.892188,"nonmito",""
"CHID1","Q9BWS9",53491.44401,50749.196094,"nonmito",""
"CHKB","Q9Y259",39315.8255233333,24184.035156,"nonmito",""
"CHM","P24386",19325.6419266667,24326.519532,"nonmito",""
"CHMP1A","Q9HD42",49649.00781,46864.29453,"nonmito",""
"CHMP1B","Q7LBR1",63947.8958333333,39889.6918,"nonmito",""
"CHMP2A","O43633",44072.16146,43530.991408,"nonmito",""
"CHMP2B","Q9UQN3;Q9UQN3-2",27628.2480466667,75496.582812,"nonmito",""
"CHMP3","Q9Y3E7",49415.11979,34988.71914,"nonmito",""
"CHMP4A","Q9BY43;Q9BY43-2",46836.7434866667,50632.571874,"nonmito",""
