"genename","uniprot","mean_patient","mean_ctrl","mito","complex"
"SERPINB2","P05120",469663,162255.22,"nonmito",""
"SERPINB6","P35237",280542,237765.4,"nonmito",""
"SERPINB8","P50452",153681.666666667,136630.8,"nonmito",""
"SERPINB9","P50453",65147.4,28110.6333333333,"nonmito",""
"SERPINC1","P01008",384896.666666667,243088,"nonmito",""
"SERPINE1","P05121",116760.333333333,152525.2,"nonmito",""
"SERPINE2","P07093",185181.666666667,265839.2,"nonmito",""
"SERPINH1","P50454",1427450,946869.4,"nonmito",""
"SESTD1","Q86VW0",58736.6,41609.28,"nonmito",""
"SET","Q01105",527055.333333333,398901,"nonmito",""
"SETD3","Q86TU7",69919.0333333333,80867.02,"nonmito",""
"SETD7","Q8WTS6",118059.666666667,107117.6,"nonmito",""
"SF1","Q15637-4",104636,110533.38,"nonmito",""
"SF3A1","Q15459",64750.8,94197.84,"nonmito",""
"SF3A2","Q15428",54426.8666666667,70332.44,"nonmito",""
"SF3A3","Q12874",56726.5666666667,76706.94,"nonmito",""
"SF3B1","O75533",71899.9333333333,89279.02,"nonmito",""
"SF3B2","Q13435",78095.4,96251.4,"nonmito",""
"SF3B3","Q15393",160624.333333333,186207.8,"nonmito",""
"SF3B4","Q15427",127085.333333333,105939.96,"nonmito",""
"SF3B6","Q9Y3B4",134814.333333333,107048.42,"nonmito",""
"SFPQ","P23246",123473,153288.4,"nonmito",""
"SFXN1","Q9H9B4",163118.333333333,151469.8,"mito",""
"SFXN3","Q9BWM7",223062.666666667,171175.6,"mito",""
"SGCB","Q16585",172782.666666667,85455.98,"nonmito",""
"SGCD","Q92629-2",188166,113091.76,"nonmito",""
"SGPL1","O95470",61437.6,35801.04,"nonmito",""
"SGPP1","Q9BX95",29014.9666666667,34325.26,"nonmito",""
"SGSH","P51688",165333,126095.6,"nonmito",""
"SGTA","O43765",57283.9333333333,92925.86,"nonmito",""
"SGTB","Q96EQ0",47984.3666666667,61600.12,"nonmito",""
"SH2D4A","Q9H788",62496.7666666667,57480.38,"nonmito",""
"SH3BGRL","O75368",220433.666666667,160259.6,"nonmito",""
"SH3BGRL3","Q9H299",694072,672541.8,"nonmito",""
"SH3BP4","Q9P0V3",63056.0333333333,79081.46,"nonmito",""
"SH3D19","Q5HYK7",53033.3,52950,"nonmito",""
"SH3GL1","Q99961",192266,197964.6,"nonmito",""
"SH3GLB1","Q9Y371;Q9Y371-2",138194.666666667,137018.6,"nonmito",""
"SH3GLB2","Q9NR46",63514.6,71923.28,"nonmito",""
"SH3KBP1","Q96B97",82804.9,81521.56,"nonmito",""
"SH3PXD2A","Q5TCZ1;Q5TCZ1-3",35386.7333333333,36159.72,"nonmito",""
"SH3PXD2B","A1X283",86107.9333333333,67940.68,"nonmito",""
"SH3RF3","Q8TEJ3",52074.9333333333,51022.06,"nonmito",""
"SHC1","P29353;P29353-2;P29353-6;P29353-7",65922.9,94041.92,"nonmito",""
"SHFL","Q9NUL5",155175,40591.12,"nonmito",""
"SHMT1","P34896;P34896-2",185904,115490.2,"nonmito",""
"SHMT2","P34897;P34897-3",327526,269655.8,"mito",""
"SHOC2","Q9UQ13;Q9UQ13-2",72189.6333333333,94322.3,"nonmito",""
"SHPK","Q9UHJ6",29836.5,52052.525,"nonmito",""
"SHROOM3","Q8TF72",23615.4,28750.72,"nonmito",""
"SIAE","Q9HAT2;Q9HAT2-2",87617.2,48619.68,"nonmito",""
"SIDT2","Q8NBJ9;Q8NBJ9-2",92157.5666666667,53987.78,"nonmito",""
"SIGMAR1","Q99720",196788.333333333,175940,"nonmito",""
"SIL1","Q9H173",51185.0333333333,62018.28,"nonmito",""
"SIN3A","Q96ST3",32515,42162.02,"nonmito",""
"SIPA1L1","O43166-2;O43166-3",28214.4,37452.225,"nonmito",""
"SIRPA","P78324",81471.3,48843.58,"nonmito",""
"SIRT2","Q8IXJ6",130574,123729.08,"nonmito",""
"SIRT5","Q9NXA8;Q9NXA8-2;Q9NXA8-4",36978.9,9820.895,"mito",""
"SKIV2L","Q15477",60315.7,97937.92,"nonmito",""
"SKP1","P63208",113522.333333333,123970.98,"nonmito",""
"SLAIN2","Q9P270",57615.8333333333,55773.76,"nonmito",""
"SLC12A2","P55011",42711.5333333333,52885.1,"nonmito",""
"SLC12A4","Q9UP95;Q9UP95-2",111209,87515.44,"nonmito",""
"SLC12A9","Q9BXP2",47410.5666666667,74852.82,"nonmito",""
"SLC15A4","Q8N697",74301.8333333333,60080.98,"nonmito",""
"SLC16A1","P53985",100326.8,61145.82,"nonmito",""
"SLC16A3","O15427",208914.333333333,131227.28,"nonmito",""
"SLC17A5","Q9NRA2",174670.333333333,153473.4,"nonmito",""
"SLC1A4","P43007",138712,118883.88,"nonmito",""
"SLC1A5","Q15758",431202.333333333,434349.2,"nonmito",""
"SLC20A2","Q08357",30859.1666666667,83062.56,"nonmito",""
"SLC22A18","Q96BI1",109927.7,107226.42,"nonmito",""
"SLC25A1","P53007",215684.333333333,217373,"mito",""
"SLC25A10","Q9UBX3;Q9UBX3-2",47151.2666666667,45778.16,"mito",""
"SLC25A11","Q02978",214363,186628,"mito",""
"SLC25A12","O75746",143883.666666667,118235.4,"mito",""
"SLC25A13","Q9UJS0;Q9UJS0-2",89748.9333333333,51404.32,"mito",""
"SLC25A16","P16260",35770,49670.06,"mito",""
"SLC25A20","O43772",93095.9,81758.58,"mito",""
"SLC25A22","Q9H936",95861.5666666667,102595.36,"mito",""
"SLC25A24","Q6NUK1",218627,167162.4,"mito",""
"SLC25A3","Q00325-2",495396.333333333,373655.4,"mito",""
"SLC25A32","Q9H2D1",34193.3333333333,42742.82,"mito",""
"SLC25A4","P12235",202012,186532,"mito",""
"SLC25A5","P05141",271085.666666667,237971.4,"mito",""
"SLC25A6","P12236",735552.333333333,741954.6,"mito",""
"SLC27A1","Q6PCB7",107624.666666667,38034.68,"nonmito",""
"SLC27A4","Q6P1M0",90303.4333333333,75975.16,"nonmito",""
"SLC2A1","P11166",241918.333333333,114418.76,"nonmito",""
"SLC2A3","P11169",138078.333333333,115102.62,"nonmito",""
"SLC30A1","Q9Y6M5",49969.8666666667,33990.5,"nonmito",""
"SLC30A5","Q8TAD4",55544.8,61591.14,"nonmito",""
"SLC30A6","Q6NXT4;Q6NXT4-2;Q6NXT4-4",50029.8666666667,67561.5,"nonmito",""
"SLC30A7","Q8NEW0",144440,106016.56,"nonmito",""
"SLC33A1","O00400",98000.7666666667,62232.84,"nonmito",""
"SLC35A4","L0R6Q1",24030.9666666667,37480.4,"nonmito",""
"SLC35B1","P78383",52155.6666666667,55118.4,"nonmito",""
"SLC35B2","Q8TB61;Q8TB61-2;Q8TB61-3",121003,112478.4,"nonmito",""
"SLC35E1","Q96K37",74512.9,99272.88,"nonmito",""
"SLC35F6","Q8N357",126759.933333333,54948.34,"nonmito",""
"SLC38A10","Q9HBR0",57798.1666666667,42716.24,"nonmito",""
"SLC38A2","Q96QD8",435960,208722.2,"nonmito",""
"SLC38A7","Q9NVC3",263352,125420,"nonmito",""
"SLC39A1","Q9NY26;Q9NY26-2",66165.9666666667,46014.34,"nonmito",""
"SLC39A11","Q8N1S5;Q8N1S5-2",80359.6333333333,48995.7333333333,"nonmito",""
"SLC39A14","Q15043;Q15043-2;Q15043-3",132524.333333333,80907.62,"nonmito",""
"SLC3A2","P08195;P08195-2;P08195-3;P08195-4",295301.666666667,250340,"nonmito",""
"SLC41A3","Q96GZ6;Q96GZ6-2;Q96GZ6-5;Q96GZ6-6;Q96GZ6-9",59792.4333333333,67936.74,"nonmito",""
"SLC44A1","Q8WWI5;Q8WWI5-2;Q8WWI5-3",109123.333333333,119422.12,"nonmito",""
"SLC44A2","Q8IWA5;Q8IWA5-3",161148,152525.46,"nonmito",""
"SLC4A1AP","Q9BWU0",35585.6666666667,48290.48,"nonmito",""
"SLC4A2","P04920;P04920-2;P04920-3",44266.6333333333,26048.4025,"nonmito",""
"SLC4A7","Q9Y6M7-13;Q9Y6M7-6;Q9Y6M7-7;Q9Y6M7-8",32677.2333333333,34691.15,"nonmito",""
"SLC5A3","P53794",115366.5,114030.2,"nonmito",""
"SLC7A1","P30825",180600.333333333,228054.6,"nonmito",""
"SLC7A11","Q9UPY5",48693.7666666667,34557.6,"nonmito",""
"SLC7A5","Q01650",258893.333333333,147048.9,"nonmito",""
"SLC8A1","P32418-2",52912,29421.338,"nonmito",""
"SLC9A1","P19634",67899.6666666667,52334.78,"nonmito",""
"SLC9A3R1","O14745",50813.9333333333,51119.12,"nonmito",""
"SLC9A3R2","Q15599",52362.8666666667,43473.2,"nonmito",""
"SLC9A6","Q92581-2;Q92581-3",52338.3,64203.35,"nonmito",""
"SLC9A7","Q96T83",50460.1,61047.95,"nonmito",""
"SLFN5","Q08AF3",119353.666666667,66452.36,"nonmito",""
"SLIRP","Q9GZT3;Q9GZT3-2",100957.333333333,107863.8,"mito",""
"SLIT1","O75093;O75093-2",70892.1,100327.62,"nonmito",""
"SLIT2","O94813;O94813-2;O94813-3",71672.5666666667,68244.16,"nonmito",""
"SLIT3","O75094",65683.6,50742,"nonmito",""
"SLK","Q9H2G2-2",59917.1333333333,60274.04,"nonmito",""
"SLTM","Q9NWH9",67233.3,78708.7,"nonmito",""
"SMAD2","Q15796;Q15796-2",63359.5,39931.74,"nonmito",""
"SMAD3","P84022",60611.4666666667,91368.98,"nonmito",""
"SMAD4","Q13485",38486.3666666667,52823.16,"nonmito",""
"SMAP1","Q8IYB5-2;Q8IYB5-3",69514.1666666667,68622.64,"nonmito",""
"SMAP2","Q8WU79",127927.333333333,111141.26,"nonmito",""
"SMARCA1","P28370",66651.6333333333,75634.2,"nonmito",""
"SMARCA2","P51531;P51531-2",73115.25,70554.6,"nonmito",""
"SMARCA4","P51532;P51532-2;P51532-3;P51532-4;P51532-5",57421.3,66250.92,"nonmito",""
"SMARCA5","O60264",56218.1333333333,68298.4,"nonmito",""
"SMARCC1","Q92922",36223.4,60064.6,"nonmito",""
"SMARCC2","Q8TAQ2",54834,81136.34,"nonmito",""
"SMARCE1","Q969G3;Q969G3-2;Q969G3-3;Q969G3-4;Q969G3-5;Q969G3-6",43775.8,46333.84,"nonmito",""
"SMC1A","Q14683",48842.8333333333,46888.2,"nonmito",""
"SMC2","O95347",48160.9333333333,63452.18,"nonmito",""
"SMC3","Q9UQE7",64315.1333333333,61701.54,"nonmito",""
"SMC4","Q9NTJ3",58047.5333333333,67432.06,"nonmito",""
"SMCHD1","A6NHR9",27472.6333333333,28564.38,"nonmito",""
"SMDT1","Q9H4I9",48098.9333333333,61535.82,"mito",""
"SMG1","Q96Q15;Q96Q15-2",31191.7,33183.525,"nonmito",""
"SMG8","Q8ND04;Q8ND04-2",41004.5,36393.5,"nonmito",""
"SMG9","Q9H0W8",74868.3666666667,69029.98,"nonmito",""
"SMN1","Q16637;Q16637-3",69419.2666666667,64227.58,"nonmito",""
"SMNDC1","O75940",42798,21245.925,"nonmito",""
"SMPD1","P17405;P17405-4",103176.533333333,113873.36,"nonmito",""
"SMPD4","Q9NXE4;Q9NXE4-2;Q9NXE4-3;Q9NXE4-4",25350.7,36945.54,"nonmito",""
"SMS","P52788",82674.0666666667,112472.76,"nonmito",""
"SMTN","P53814-5;P53814-6",84173.5666666667,76747.34,"nonmito",""
"SMU1","Q2TAY7",93723.6,103885.76,"nonmito",""
"SMYD3","Q9H7B4;Q9H7B4-3",19655.8666666667,29968.2,"nonmito",""
"SMYD5","Q6GMV2",44826.2666666667,54281.7,"nonmito",""
"SNAP23","O00161",67473.1,57986.06,"nonmito",""
"SNAP29","O95721",136375,125976.18,"mito",""
"SND1","Q7KZF4",343953,380706.4,"mito",""
"SNF8","Q96H20;Q96H20-2",106304.1,71498.06,"nonmito",""
"SNRNP200","O75643",102394.333333333,115041,"nonmito",""
"SNRNP40","Q96DI7",87263.8666666667,56506.86,"nonmito",""
"SNRNP70","P08621",117856,123511,"nonmito",""
"SNRPA","P09012",142602.666666667,154206,"nonmito",""
"SNRPA1","P09661",183946.666666667,199432.4,"nonmito",""
"SNRPB2","P08579",90478.7333333333,93363.68,"nonmito",""
"SNRPC","P09234",58035.8666666667,29391.68,"nonmito",""
"SNRPD1","P62314",190844.333333333,183374.4,"nonmito",""
"SNRPD2","P62316",315501,294731.6,"nonmito",""
"SNRPD3","P62318;P62318-2",345477,264779.2,"nonmito",""
"SNRPE","P62304",359046,297838.2,"nonmito",""
"SNRPF","P62306",39174.5333333333,36228.4,"nonmito",""
"SNTB1","Q13884",94119.0666666667,54086.35,"nonmito",""
"SNTB2","Q13425",95392.4333333333,106796.76,"nonmito",""
"SNU13","P55769",197061.666666667,196701.4,"nonmito",""
"SNW1","Q13573",58740.4333333333,57244.26,"nonmito",""
"SNX1","Q13596",160712,135478.2,"nonmito",""
"SNX12","Q9UMY4;Q9UMY4-1",240642.666666667,213992.8,"nonmito",""
"SNX17","Q15036",157662.333333333,152434.4,"nonmito",""
"SNX18","Q96RF0-2",124935,96736.28,"nonmito",""
"SNX2","O60749",173826.666666667,124945.4,"nonmito",""
"SNX21","Q969T3",39102.6666666667,70547.14,"nonmito",""
"SNX27","Q96L92",73937,75081.18,"nonmito",""
"SNX29","Q8TEQ0;Q8TEQ0-2",48948.9666666667,63135.1,"nonmito",""
"SNX3","O60493",438691.333333333,404519.4,"nonmito",""
"SNX33","Q8WV41",57305.9333333333,53916.46,"nonmito",""
"SNX4","O95219",91667.9666666667,85132.02,"nonmito",""
"SNX5","Q9Y5X3",96759.5333333333,93089.7,"nonmito",""
"SNX6","Q9UNH7",143115.666666667,118646.2,"nonmito",""
"SNX8","Q9Y5X2",64510.1333333333,61746.12,"nonmito",""
"SNX9","Q9Y5X1",192255,229613,"nonmito",""
"SOAT1","P35610",80791.3,97546.3,"nonmito",""
"SOD1","P00441",1116443.33333333,615422,"mito",""
"SOD2","P04179",1595550,287889.6,"mito",""
"SOGA1","O94964;O94964-2",43143.5,64061.22,"nonmito",""
"SON","P18583;P18583-5;P18583-7;P18583-9",57646.5333333333,59851.64,"nonmito",""
"SORBS3","O60504;O60504-2",105444.666666667,89659.54,"nonmito",""
"SORD","Q00796",67496.3666666667,77131.72,"nonmito",""
"SOS1","Q07889",83868.1666666667,123629.2,"nonmito",""
"SP100","P23497-4",89599.9,50171.68,"nonmito",""
"SPAG7","O75391",26053.8333333333,29995.44,"nonmito",""
"SPAG9","O60271",81208.7333333333,92661.16,"nonmito",""
"SPARC","P09486",435229.666666667,214660.6,"nonmito",""
"SPART","Q8N0X7",67656.5666666667,69277.7,"nonmito",""
"SPATA18","Q8TC71",175439,131341.566666667,"nonmito",""
"SPATA20","Q8TB22;Q8TB22-2",54874.25,57812.74,"mito",""
"SPATA5","Q8NB90",36809.3,43358.5,"nonmito",""
"SPATA5L1","Q9BVQ7",46470.7,51220.12,"nonmito",""
"SPATS2","Q86XZ4",34336.2,39779.125,"nonmito",""
"SPATS2L","Q9NUQ6",69166.3333333333,73786.6,"nonmito",""
"SPC25","Q9HBM1",49114.85,52598.95,"nonmito",""
"SPCS1","Q9Y6A9",172266.666666667,59360.76,"nonmito",""
"SPCS2","Q15005",235250.666666667,217556.6,"nonmito",""
"SPCS3","P61009",431609,384847.8,"nonmito",""
"SPECC1L","Q69YQ0;Q69YQ0-2",93183.6333333333,84860.6,"nonmito",""
"SPG21","Q9NZD8;Q9NZD8-2",170546.666666667,135282.6,"nonmito",""
"SPHK1","Q9NYA1-2",80816.2666666667,94735.36,"nonmito",""
"SPIRE1","Q08AE8;Q08AE8-2",30518.8,30524.5,"mito",""
"SPNS1","Q9H2V7;Q9H2V7-2;Q9H2V7-3",161982.666666667,74897.06,"nonmito",""
"SPOUT1","Q5T280",46294.3,51798.575,"nonmito",""
"SPPL2A","Q8TCT8",257786.333333333,232956.36,"nonmito",""
"SPPL2B","Q8TCT7;Q8TCT7-4",60528.35,49763.6,"nonmito",""
"SPR","P35270",128865.666666667,113670.2,"mito",""
"SPRYD4","Q8WW59",97461.5,92796.22,"mito",""
"SPRYD7","Q5W111",85665.5666666667,77427.98,"nonmito",""
"SPTAN1","Q13813",151306,178359.4,"nonmito",""
"SPTBN1","Q01082",136969,151197.8,"nonmito",""
"SPTLC1","O15269",81813.6,89046.4,"nonmito",""
"SPTLC2","O15270",49733.7666666667,62588.9,"mito",""
"SQLE","Q14534",49777.0333333333,55933.08,"nonmito",""
"SQOR","Q9Y6N5",193920,156929.2,"mito",""
"SQSTM1","Q13501",147244.666666667,103506.5,"nonmito",""
"SRA1","Q9HD15",78086.1666666667,64995.94,"nonmito",""
"SRBD1","Q8N5C6",75577.1666666667,90902.88,"nonmito",""
"SRC","P12931;P12931-2",89790.8,101795.48,"nonmito",""
"SRCAP","Q6ZRS2;Q6ZRS2-2;Q6ZRS2-3",48181.1,47745.12,"nonmito",""
"SREK1","Q8WXA9-2",91828.4666666667,77763.3,"nonmito",""
"SRGAP1","Q7Z6B7",42564.2,67968.84,"nonmito",""
"SRGAP2","O75044",44722.4,36591.6,"nonmito",""
"SRI","P30626;P30626-2;P30626-3",128986,170132,"nonmito",""
"SRM","P19623",262268,383513.4,"nonmito",""
"SRP14","P37108",311790.333333333,301405.2,"nonmito",""
"SRP19","P09132",143150.333333333,94121.8,"nonmito",""
"SRP54","P61011",106257.333333333,107886.92,"nonmito",""
"SRP68","Q9UHB9",123390,126487.4,"nonmito",""
"SRP72","O76094",125248.666666667,133504,"nonmito",""
"SRP9","P49458",234686.666666667,255502.8,"nonmito",""
"SRPK1","Q96SB4;Q96SB4-3;Q96SB4-4",53210.8,43674.54,"nonmito",""
"SRPK2","P78362;P78362-2",53180.1666666667,52561.22,"nonmito",""
"SRPRA","P08240",103941.233333333,111324.74,"nonmito",""
"SRPRB","Q9Y5M8",279540.333333333,216239.6,"nonmito",""
"SRR","Q9GZT4",66812.7333333333,79692.56,"nonmito",""
"SRRM1","Q8IYB3;Q8IYB3-2",45580.7,46209.76,"nonmito",""
"SRRM2","Q9UQ35",95201.8666666667,84087.24,"nonmito",""
"SRRT","Q9BXP5;Q9BXP5-2;Q9BXP5-3;Q9BXP5-4",49127.6666666667,74167.94,"nonmito",""
"SRSF1","Q07955",642234.333333333,597549.6,"nonmito",""
"SRSF10","O75494;O75494-2;O75494-3;O75494-4;O75494-5;O75494-6",68552.5333333333,54831.7,"nonmito",""
"SRSF11","Q05519;Q05519-2",167182.3,156685.8,"nonmito",""
"SRSF2","Q01130;Q01130-2",414641,326435,"nonmito",""
"SRSF3","P84103;P84103-2",433647,465279.8,"nonmito",""
"SRSF4","Q08170",92489.7,139867.72,"nonmito",""
"SRSF5","Q13243",93548.6333333333,92523.78,"nonmito",""
"SRSF6","Q13247;Q13247-3",114722.666666667,132234,"nonmito",""
"SRSF7","Q16629;Q16629-2;Q16629-3;Q16629-4",306634,324803,"nonmito",""
"SRSF9","Q13242",161904.666666667,142640.2,"nonmito",""
"SRXN1","Q9BYN0",22601.85,48447.12,"nonmito",""
"SSB","P05455",97742.4666666667,86507.64,"nonmito",""
"SSBP1","Q04837",336507.333333333,274745.4,"mito",""
"SSR1","P43307",1001511.66666667,757515.4,"nonmito",""
"SSR4","P51571",714361.333333333,657768.6,"nonmito",""
"SSRP1","Q08945",143887,165072.2,"nonmito",""
"SSU72","Q9NP77",68104.8333333333,75082.8,"nonmito",""
"ST13","P50502",381372.333333333,331892.6,"nonmito",""
"STAG1","Q8WVM7;Q8WVM7-2",63137.8,46947.34,"nonmito",""
"STAG2","Q8N3U4;Q8N3U4-2",26811.8333333333,37297.04,"nonmito",""
"STAM","Q92783;Q92783-2",85275.3333333333,82420.26,"nonmito",""
"STAM2","O75886",69607.8333333333,73629.72,"nonmito",""
"STAMBP","O95630",78342.3,63430.98,"nonmito",""
"STARD5","Q9NSY2",59385.4666666667,18069.2,"nonmito",""
"STAT1","P42224",936845,252735.8,"nonmito",""
"STAT2","P52630;P52630-4",225739.333333333,99000.28,"nonmito",""
"STAT3","P40763;P40763-3",91484.9,82903.92,"nonmito",""
"STAT5B","P51692",37884.5666666667,43537.08,"nonmito",""
"STAT6","P42226",77330.8666666667,96548.2,"nonmito",""
"STAU1","O95793;O95793-2",91400.0666666667,106654.14,"nonmito",""
"STAU2","Q9NUL3;Q9NUL3-2;Q9NUL3-3;Q9NUL3-6;Q9NUL3-7;Q9NUL3-8",46249.5,45150.72,"nonmito",""
"STBD1","O95210",93639.6,50301,"nonmito",""
"STC2","O76061",33048.8666666667,32663.68,"nonmito",""
"STEAP1","Q9UHE8",19496.6,22765,"nonmito",""
"STEAP3","Q658P3;Q658P3-3",33069.2333333333,92130.04,"nonmito",""
"STIM1","Q13586",69303.3,62236.42,"nonmito",""
"STING1","Q86WV6",232603.333333333,127621.16,"nonmito",""
"STIP1","P31948",146828,198085,"nonmito",""
"STK10","O94804",43241.0666666667,49896.5,"nonmito",""
"STK11IP","Q8N1F8",29418.6333333333,34403.02,"nonmito",""
"STK24","Q9Y6E0-2",94840.1333333333,68560.74,"nonmito",""
"STK25","O00506",36897.2,31315.06,"nonmito",""
"STK3","Q13188;Q13188-2",33854.7,41497.55,"nonmito",""
"STK38","Q15208",76373.4,76941.16,"nonmito",""
"STK38L","Q9Y2H1",92558.7,78659.84,"nonmito",""
"STK39","Q9UEW8;Q9UEW8-2",40726.4666666667,63685.9,"nonmito",""
"STK4","Q13043",50289.5333333333,44631.38,"nonmito",""
"STMN1","P16949;P16949-2",1189650,1706340,"nonmito",""
"STMN2","Q93045;Q93045-2",449673.666666667,576884.6,"nonmito",""
"STOM","P27105",496039,207757.6,"mito",""
"STOML2","Q9UJZ1",103838.666666667,98905.96,"mito",""
"STRAP","Q9Y3F4;Q9Y3F4-2",163604,181098.8,"nonmito",""
"STRIP1","Q5VSL9",46399.4,54265.64,"nonmito",""
"STRN","O43815",102723.133333333,107407.42,"nonmito",""
"STRN3","Q13033-2",86338.8,88390.7,"nonmito",""
"STRN4","Q9NRL3;Q9NRL3-3",43116.1,58860.56,"nonmito",""
"STS","P08842",44749.15,74861.44,"nonmito",""
"STT3A","P46977",336817.666666667,323045,"nonmito",""
"STT3B","Q8TCJ2",209060,186491.6,"nonmito",""
"STUB1","Q9UNE7",79883.6666666667,108803.6,"nonmito",""
"STX12","Q86Y82",277719.666666667,185834,"nonmito",""
"STX16","O14662-4",110314.666666667,79905.52,"nonmito",""
"STX18","Q9P2W9",51662.0333333333,52416.8,"nonmito",""
"STX2","P32856;P32856-2;P32856-3",64264.9333333333,40118.98,"nonmito",""
"STX3","Q13277;Q13277-2;Q13277-3",42847.85,45969.2,"nonmito",""
"STX4","Q12846",108965.333333333,86457.1,"nonmito",""
"STX5","Q13190",71704.4,63214.32,"nonmito",""
"STX6","O43752",99311.3,44186.94,"nonmito",""
"STX7","O15400;O15400-2",273122.333333333,184190.8,"nonmito",""
"STX8","Q9UNK0",79744.4666666667,81950.26,"nonmito",""
"STXBP1","P61764",71571.9,82954.2,"nonmito",""
"STXBP3","O00186",111141.666666667,96754.48,"nonmito",""
"STXBP5","Q5T5C0",116810,89020.84,"nonmito",""
"SUB1","P53999",403785,360023.6,"nonmito",""
"SUCLA2","Q9P2R7;Q9P2R7-2",95024.6333333333,115444.2,"mito",""
"SUCLG1","P53597",122833,102307.06,"mito",""
"SUCLG2","Q96I99",104494.966666667,120665,"mito",""
"SUGP2","Q8IX01;Q8IX01-4",45219.4333333333,35994.22,"nonmito",""
"SUGT1","Q9Y2Z0",86918.5333333333,82791.32,"nonmito",""
"SULF1","Q8IWU6",65720.1333333333,89053.62,"nonmito",""
"SUMF1","Q8NBK3;Q8NBK3-2;Q8NBK3-5",59348.2,56325.52,"nonmito",""
"SUMF2","Q8NBJ7",265797.666666667,176247.6,"nonmito",""
"SUMO1","P63165",72687.4,52885.5,"nonmito",""
"SUMO3","P55854;P55854-2",90393.8,58907.6,"nonmito",""
"SUN1","O94901-9",50026.8333333333,46689.36,"nonmito",""
"SUN2","Q9UH99;Q9UH99-2",89690.7,88784.08,"nonmito",""
"SUPT16H","Q9Y5B9",87381.9,85534.86,"nonmito",""
"SUPT5H","O00267;O00267-2",56117.6333333333,50787.32,"nonmito",""
"SUPT6H","Q7KZ85",34181.8666666667,46443.78,"nonmito",""
"SUPV3L1","Q8IYB8",87958.8,63264.66,"mito",""
"SURF1","Q15526;Q15526-2",64207.5,83785.18,"mito",""
"SURF4","O15260",561251.666666667,540133,"nonmito",""
"SVIL","O95425-4",15788.75,28524.8333333333,"nonmito",""
"SWAP70","Q9UH65",98664.5333333333,91222.84,"nonmito",""
"SYAP1","Q96A49",28739.3333333333,47764.92,"nonmito",""
"SYDE1","Q6ZW31",36425.8333333333,39980.8,"nonmito",""
"SYMPK","Q92797",28187.2,36624.12,"nonmito",""
"SYNC","Q9H7C4-2",93837.1333333333,125784.84,"nonmito",""
"SYNCRIP","O60506",271751.333333333,308707.4,"nonmito",""
"SYNE1","Q8NF91",39367.6333333333,44389.9,"nonmito",""
"SYNE3","Q6ZMZ3;Q6ZMZ3-2",41219,66734.38,"nonmito",""
"SYNJ1","O43426",21762.7,23679.06,"nonmito",""
"SYNJ2","O15056",48322.8666666667,44133,"nonmito",""
"SYNJ2BP","P57105",114794.333333333,114946.38,"mito",""
"SYNPO2","Q9UMS6",124205.666666667,98532.42,"nonmito",""
"SYPL1","Q16563-2",479085,466932.8,"nonmito",""
"SYT11","Q9BT88",41087.9666666667,61628.25,"nonmito",""
"SYVN1","Q86TM6;Q86TM6-2;Q86TM6-3",72698.4666666667,77281.06,"nonmito",""
"SZRD1","Q7Z422;Q7Z422-2;Q7Z422-3;Q7Z422-4;Q7Z422-5",51233.3,39604.175,"nonmito",""
"TAB1","Q15750;Q15750-2",58327.3333333333,55795.06,"nonmito",""
"TAB2","Q9NYJ8",37955.7333333333,27166.74,"nonmito",""
"TACC1","O75410;O75410-2;O75410-9",54649.5666666667,53181.28,"nonmito",""
"TACO1","Q9BSH4",66634.3666666667,64963.28,"mito",""
"TAF15","Q92804;Q92804-2",234098,218528.8,"nonmito",""
"TAGLN","Q01995",1572190,958638.8,"nonmito",""
"TAGLN2","P37802;P37802-2",544477,476148.4,"nonmito",""
"TALDO1","P37837",340469,364214.6,"nonmito",""
"TANC1","Q9C0D5",44588.2,46923.82,"nonmito",""
"TANGO2","Q6ICL3;Q6ICL3-3;Q6ICL3-4",63585.9666666667,55882.44,"nonmito",""
"TAOK1","Q7L7X3",41957.2666666667,66025.58,"nonmito",""
"TAOK2","Q9UL54",37387.6,42225.8333333333,"nonmito",""
"TAOK3","Q9H2K8",43050.5,50687.32,"nonmito",""
"TAP1","Q03518",279927.333333333,101861.88,"nonmito",""
"TAP2","Q03519",137304.666666667,51121.7,"nonmito",""
"TAPBP","O15533;O15533-2;O15533-3",465686.333333333,159945.2,"nonmito",""
"TAPT1","Q6NXT6",43497.2,43690.88,"nonmito",""
"TARDBP","Q13148",164368.333333333,153951.4,"nonmito",""
"TARS1","P26639",232910.333333333,214471.4,"nonmito",""
"TATDN1","Q6P1N9",126519,93638.4,"nonmito",""
"TAX1BP1","Q86VP1;Q86VP1-2",39474.4333333333,23528.42,"nonmito",""
"TAX1BP3","O14907",668119.333333333,549832.4,"nonmito",""
"TBC1D10A","Q9BXI6;Q9BXI6-2",43510.5333333333,39384.66,"nonmito",""
"TBC1D10B","Q4KMP7",38319.0666666667,38138.44,"nonmito",""
"TBC1D13","Q9NVG8",86046,97331.66,"nonmito",""
"TBC1D15","Q8TC07;Q8TC07-2",87574.8666666667,91028.04,"nonmito",""
"TBC1D17","Q9HA65;Q9HA65-3",99217.7666666667,133486,"nonmito",""
"TBC1D2","Q9BYX2",75347.3333333333,67800.8,"nonmito",""
